标签,类型,元素,元素标签,浓度,单位,强度,重复项
1829/8,样品,K 766.491,K(ref),未校正,ppm,21365,3
1829/8,样品,K 769.897,K(ref),未校正,ppm,40545,3
1829/8,样品,Mg 279.553,Mg,0.86182,ppm,783330,3
1829/8,样品,Mg 279.553,Mg(ref),0.76921,ppm,670320,3
1829/8,样品,Mg 279.800,Mg(ref),1.6463,ppm,5827,3
1829/8,样品,Mg 280.270,Mg(ref),0.76329,ppm,156430,3
1829/8,样品,Mg 285.213,Mg(ref),0.9269,ppm,28557,3
1829/8,样品,Mn 257.610,Mn,35.262,ppm,6403700,3
1829/8,样品,Mn 257.610,Mn(ref),未校正,ppm,5479600,3
1829/8,样品,Mn 259.372,Mn(ref),41.623,ppm,3007000,3
1829/8,样品,Mn 260.568,Mn(ref),39.243,ppm,554880,3
1829/8,样品,Mo 201.512,Mo,0.21637,ppm,530.44,3
1829/8,样品,Mo 201.512,Mo(ref),0.18229,ppm,453.93,3
1829/8,样品,Mo 202.032,Mo(ref),未校正,ppm,1767.6,3
1829/8,样品,Mo 204.598,Mo(ref),0.2973,ppm,1258.5,3
1829/8,样品,Na 589.592,Na,1.3551,ppm,405140,3
1829/8,样品,Na 568.263,Na(ref),未校正,ppm,23643,3
1829/8,样品,Na 568.821,Na(ref),-0.15336,ppm,249.13,3
1829/8,样品,Na 588.995,Na(ref),1.0678,ppm,683810,3
1829/8,样品,Na 589.592,Na(ref),1.1386,ppm,346760,3
1829/8,样品,Ni 231.604,Ni,145.63,ppm,672550,3
1829/8,样品,Ni 216.555,Ni(ref),139.12,ppm,890350,3
1829/8,样品,Ni 221.648,Ni(ref),141.68,ppm,284790,3
1829/8,样品,Ni 231.604,Ni(ref),145.63,ppm,672550,3
1829/8,样品,Pb 220.353,Pb,0.1661,ppm,413.61,3
1829/8,样品,Pb 220.353,Pb,0.17232,ppm,382.09,3
1829/8,样品,Pb 182.143,Pb(ref),4.9548,ppm,808.65,3
1829/8,样品,Pb 217.000,Pb(ref),5.6013,ppm,3524,3
1829/8,样品,Pb 220.353,Pb(ref),0.13357,ppm,354.08,3
1829/8,样品,Pb 261.417,Pb(ref),4.1044,ppm,4454.1,3
1829/8,样品,Pb 283.305,Pb(ref),9.1661,ppm,12467,3
1829/8,样品,Pb 363.957,Pb(ref),15.992,mg/L,6728.3,3
1829/8,样品,Pb 405.781,Pb(ref),0.43458,ppm,1454.4,3
1829/8,样品,Sb 206.834,Sb,4.9681,ppm,10160,3
1829/8,样品,Sb 206.834,Sb(ref),4.1971,ppm,8694.6,3
1829/8,样品,Sb 217.582,Sb(ref),0.06304,ppm,70.766,3
1829/8,样品,Sb 231.146,Sb(ref),-0.08805,ppm,-76.734,3
1829/8,样品,Sc 255.235,Sc,2.81,比值,4390.23,3
1829/8,样品,Sc 335.372,Sc,3.2,比值,42076.49,3
1829/8,样品,Sc 361.383,Sc,3.09,比值,52032.21,3
1829/8,样品,Se 196.026,Se,-0.17315,ppm,-99.108,3
1829/8,样品,Se 196.026,Se(ref),-0.15772,ppm,-84.833,3
1829/8,样品,Se 203.985,Se(ref),44.504,ppm,22248,3
1829/8,样品,Sn 189.925,Sn,2.2668,ppm,2952.2,3
1829/8,样品,Sn 189.925,Sn(ref),1.8971,ppm,2526.4,3
1829/8,样品,Sn 235.485,Sn(ref),1100.1,ppm,485700,3
1829/8,样品,Sn 283.998,Sn(ref),136.07,ppm,400340,3
1829/8,样品,Sr 407.771,Sr,0.01394,ppm,101400,3
1829/8,样品,Sr 407.771,Sr(ref),0.01141,ppm,86778,3
1829/8,样品,Sr 421.552,Sr(ref),0.01411,ppm,42286,3
1829/8,样品,Sr 460.733,Sr(ref),0.02093,ppm,3256.3,3
1829/8,样品,Ti 336.122,Ti,0.10359,ppm,15122,3
1829/8,样品,Ti 334.941,Ti(ref),0.15299,ppm,39777,3
1829/8,样品,Ti 336.122,Ti(ref),0.08734,ppm,12941,3
1829/8,样品,Ti 337.280,Ti(ref),0.07471,ppm,3598,3
1829/8,样品,Y 324.228,Y,0.83152,比值,110340,3
1829/8,样品,Y 360.074,Y,0.85579,比值,206090,3
1829/8,样品,Y 371.029,Y,0.84807,比值,137660,3
1829/8,样品,Zn 202.548,Zn,138.91,ppm,2609300,3
1829/8,样品,Zn 202.548,Zn(ref),116.84,ppm,2232700,3
1829/8,样品,Zn 206.200,Zn(ref),222.55,ppm,697020,3
1829/8,样品,Zr 339.198,Zr,-0.08758,ppm,-5872.5,3
1829/8,样品,Zr 339.198,Zr(ref),-0.0802,ppm,-5026.3,3
1829/8,样品,Zr 343.823,Zr(ref),0.19237,ppm,14298,3
1829/8,样品,Zr 349.619,Zr(ref),0.01787,ppm,15213,3
1830/4,样品,Al 396.152,Al,186.69,ppm,14563000,3
1830/4,样品,Al 394.401,Al(ref),199.53,ppm,4751500,3
1830/4,样品,Al 396.152,Al(ref),168.51,mg/L,13766000,3
1830/4,样品,As 188.980,As,0.0283,ppm,46.329,3
1830/4,样品,As 188.980,As(ref),0.02451,mg/L,43.744,3
1830/4,样品,As 193.696,As(ref),0.01006,ppm,26.806,3
1830/4,样品,As 197.198,As(ref),0.01008,ppm,18.695,3
1830/4,样品,As 234.984,As(ref),-0.00778,ppm,62.612,3
1830/4,样品,B 208.956,B,0.02484,ppm,124.69,3
1830/4,样品,B 208.956,B(ref),0.02253,ppm,118.01,3
1830/4,样品,B 249.678,B(ref),0.02088,ppm,947.58,3
1830/4,样品,B 249.772,B(ref),0.02286,ppm,1955.4,3
1830/4,样品,Ba 233.527,Ba,0.00901,ppm,953.73,3
1830/4,样品,Ba 230.424,Ba(ref),0.00813,ppm,596.58,3
1830/4,样品,Ba 233.527,Ba(ref),0.00825,ppm,901.82,3
1830/4,样品,Ba 493.408,Ba(ref),0.0096,ppm,23866,3
1830/4,样品,Ba 614.171,Ba(ref),0.01619,ppm,28224,3
1830/4,样品,Ca 396.847,Ca,4.385,ppm,30618000,3
1830/4,样品,Ca 317.933,Ca(ref),未校正,ppm,238560,3
1830/4,样品,Ca 393.366,Ca(ref),未校正,ppm,17500000,3
1830/4,样品,Ca 396.847,Ca(ref),未校正,ppm,28943000,3
1830/4,样品,Ca 422.673,Ca(ref),未校正,ppm,1015200,3
1830/4,样品,Cd 228.802,Cd,0.00566,ppm,230.45,3
1830/4,样品,Cd 214.439,Cd(ref),0.00447,ppm,149.15,3
1830/4,样品,Cd 226.502,Cd(ref),0.00433,ppm,185.24,3
1830/4,样品,Cd 228.802,Cd(ref),0.00522,ppm,217.78,3
1830/4,样品,Cd 326.105,Cd(ref),未校正,ppm,197.15,3
1830/4,样品,Cd 508.582,Cd(ref),0.01675,ppm,17.499,3
1830/4,样品,Co 237.863,Co,0.04234,ppm,522.05,3
1830/4,样品,Co 228.615,Co(ref),0.00189,ppm,74.362,3
1830/4,样品,Co 230.786,Co(ref),0.0024,ppm,46.362,3
1830/4,样品,Co 237.863,Co(ref),0.03968,ppm,493.51,3
1830/4,样品,Cr 267.716,Cr,0.04642,ppm,1930.5,3
1830/4,样品,Cr 205.560,Cr(ref),0.03942,ppm,354.84,3
1830/4,样品,Cr 206.158,Cr(ref),-0.95478,ppm,-1836.5,3
1830/4,样品,Cr 267.716,Cr(ref),0.04065,ppm,1823.7,3
1830/4,样品,Cu 327.395,Cu,240.31,ppm,13317000,3
1830/4,样品,Cu 213.598,Cu(ref),未校正,ppm,1644000,3
1830/4,样品,Cu 324.754,Cu(ref),未校正,ppm,13466000,3
1830/4,样品,Cu 327.395,Cu(ref),未校正,ppm,12588000,3
1830/4,样品,Fe 238.204,Fe,8.9683,ppm,237950,3
1830/4,样品,Fe 234.350,Fe(ref),未校正,ppm,106120,3
1830/4,样品,Fe 238.204,Fe(ref),未校正,ppm,224740,3
1830/4,样品,Fe 259.940,Fe(ref),未校正,ppm,114720,3
1830/4,样品,Hg 184.887,Hg,0.01861,ppm,53.35,3
1830/4,样品,Hg 184.887,Hg(ref),0.0164,ppm,50.436,3
1830/4,样品,Hg 194.164,Hg(ref),0.00381,ppm,25.709,3
1830/4,样品,Hg 253.652,Hg(ref),-0.00795,ppm,-22.885,3
1830/4,样品,K 766.491,K,0.19357,ppm,17593,3
1830/4,样品,K 404.414,K(ref),未校正,ppm,779.64,3
1830/4,样品,K 404.721,K(ref),未校正,ppm,44.472,3
1830/4,样品,K 693.876,K(ref),未校正,ppm,40589,3
1830/4,样品,K 766.491,K(ref),未校正,ppm,16630,3
1830/4,样品,K 769.897,K(ref),未校正,ppm,42643,3
1830/4,样品,Mg 279.553,Mg,3.4412,ppm,2999800,3
1830/4,样品,Mg 279.553,Mg(ref),3.4363,ppm,2835700,3
1830/4,样品,Mg 279.800,Mg(ref),3.6513,ppm,12716,3
1830/4,样品,Mg 280.270,Mg(ref),3.5613,ppm,692260,3
1830/4,样品,Mg 285.213,Mg(ref),4.5816,ppm,135880,3
1830/4,样品,Mn 257.610,Mn,-0.01832,ppm,3979.1,3
1830/4,样品,Mn 257.610,Mn(ref),未校正,ppm,3760.8,3
1830/4,样品,Mn 259.372,Mn(ref),-0.00361,ppm,2805.2,3
1830/4,样品,Mn 260.568,Mn(ref),-0.01949,ppm,357.79,3
1830/4,样品,Mo 201.512,Mo,0.01957,ppm,86.971,3
1830/4,样品,Mo 201.512,Mo(ref),0.01729,ppm,82.286,3
1830/4,样品,Mo 202.032,Mo(ref),未校正,ppm,196.13,3
1830/4,样品,Mo 204.598,Mo(ref),0.02727,ppm,169.15,3
1830/4,样品,Na 589.592,Na,1.397,ppm,415990,3
1830/4,样品,Na 568.263,Na(ref),未校正,ppm,16456,3
1830/4,样品,Na 568.821,Na(ref),0.67692,ppm,585.14,3
1830/4,样品,Na 588.995,Na(ref),1.2782,ppm,790880,3
1830/4,样品,Na 589.592,Na(ref),1.3239,ppm,393230,3
1830/4,样品,Ni 231.604,Ni,0.04109,ppm,238.44,3
1830/4,样品,Ni 216.555,Ni(ref),0.0429,ppm,345.14,3
1830/4,样品,Ni 221.648,Ni(ref),0.03041,ppm,80.723,3
1830/4,样品,Ni 231.604,Ni(ref),0.04109,ppm,238.44,3
1830/4,样品,Pb 220.353,Pb,0.13538,ppm,337.81,3
1830/4,样品,Pb 220.353,Pb,0.16039,ppm,357.09,3
1830/4,样品,Pb 182.143,Pb(ref),0.43302,ppm,97.71,3
1830/4,样品,Pb 217.000,Pb(ref),1.2242,ppm,779.82,3
1830/4,样品,Pb 220.353,Pb(ref),0.12023,ppm,319.19,3
1830/4,样品,Pb 261.417,Pb(ref),0.17871,ppm,191.92,3
1830/4,样品,Pb 283.305,Pb(ref),0.1957,ppm,288.23,3
1830/4,样品,Pb 363.957,Pb(ref),0.14608,mg/L,42.272,3
1830/4,样品,Pb 405.781,Pb(ref),0.18782,ppm,611.33,3
1830/4,样品,Sb 206.834,Sb,0.02862,ppm,76.521,3
1830/4,样品,Sb 206.834,Sb(ref),0.02567,ppm,72.548,3
1830/4,样品,Sb 217.582,Sb(ref),0.01048,ppm,21.522,3
1830/4,样品,Sb 231.146,Sb(ref),0.01468,ppm,24.967,3
1830/4,样品,Sc 255.235,Sc,2.08,比值,3243.55,3
1830/4,样品,Sc 335.372,Sc,2.07,比值,27268.46,3
1830/4,样品,Sc 361.383,Sc,2.2,比值,37036.09,3
1830/4,样品,Se 196.026,Se,0.04876,ppm,38.734,3
1830/4,样品,Se 196.026,Se(ref),0.0361,ppm,36.663,3
1830/4,样品,Se 203.985,Se(ref),0.10274,ppm,55.292,3
1830/4,样品,Sn 189.925,Sn,6.1456,ppm,7921.4,3
1830/4,样品,Sn 189.925,Sn(ref),5.6945,ppm,7487.4,3
1830/4,样品,Sn 235.485,Sn(ref),7.3496,ppm,3340.1,3
1830/4,样品,Sn 283.998,Sn(ref),4.0866,ppm,12126,3
1830/4,样品,Sr 407.771,Sr,0.00934,ppm,73847,3
1830/4,样品,Sr 407.771,Sr(ref),0.0086,ppm,69809,3
1830/4,样品,Sr 421.552,Sr(ref),0.00882,ppm,29131,3
1830/4,样品,Sr 460.733,Sr(ref),0.01652,ppm,2621.1,3
1830/4,样品,Ti 336.122,Ti,0.03082,ppm,6179.7,3
1830/4,样品,Ti 334.941,Ti(ref),0.01752,ppm,7302.9,3
1830/4,样品,Ti 336.122,Ti(ref),0.02749,ppm,5841.8,3
1830/4,样品,Ti 337.280,Ti(ref),0.01677,ppm,1222.6,3
1830/4,样品,Y 324.228,Y,0.93816,比值,124490,3
1830/4,样品,Y 360.074,Y,0.94526,比值,227630,3
1830/4,样品,Y 371.029,Y,0.94479,比值,153360,3
1830/4,样品,Zn 202.548,Zn,229.57,ppm,4312000,3
1830/4,样品,Zn 202.548,Zn(ref),213.33,ppm,4075800,3
1830/4,样品,Zn 206.200,Zn(ref),411.53,ppm,1288800,3
1830/4,样品,Zr 339.198,Zr,0.01833,ppm,1156.2,3
1830/4,样品,Zr 339.198,Zr(ref),0.01306,ppm,1092.4,3
1830/4,样品,Zr 343.823,Zr(ref),0.01547,ppm,1367.3,3
1830/4,样品,Zr 349.619,Zr(ref),0.0286,ppm,16548,3
1831/5,样品,Al 396.152,Al,181.56,ppm,14163000,3
1831/5,样品,Al 394.401,Al(ref),194.44,ppm,4630400,3
1831/5,样品,Al 396.152,Al(ref),157.76,mg/L,12888000,3
1831/5,样品,As 188.980,As,0.01996,ppm,35.995,3
1831/5,样品,As 188.980,As(ref),0.01573,mg/L,32.663,3
1831/5,样品,As 193.696,As(ref),0.01844,ppm,37.094,3
1831/5,样品,As 197.198,As(ref),0.03137,ppm,24.865,3
1831/5,样品,As 234.984,As(ref),0.01197,ppm,71.641,3
1831/5,样品,B 208.956,B,0.02448,ppm,123.74,3
1831/5,样品,B 208.956,B(ref),0.02048,ppm,112.36,3
1831/5,样品,B 249.678,B(ref),0.02009,ppm,926.06,3
1831/5,样品,B 249.772,B(ref),0.0197,ppm,1789.5,3
1831/5,样品,Ba 233.527,Ba,0.00907,ppm,958.72,3
1831/5,样品,Ba 230.424,Ba(ref),0.00695,ppm,527.77,3
1831/5,样品,Ba 233.527,Ba(ref),0.00792,ppm,872.64,3
1831/5,样品,Ba 493.408,Ba(ref),0.00867,ppm,21916,3
1831/5,样品,Ba 614.171,Ba(ref),0.01551,ppm,27287,3
1831/5,样品,Ca 396.847,Ca,4.1063,ppm,28811000,3
1831/5,样品,Ca 317.933,Ca(ref),未校正,ppm,214370,3
1831/5,样品,Ca 393.366,Ca(ref),未校正,ppm,16021000,3
1831/5,样品,Ca 396.847,Ca(ref),未校正,ppm,26223000,3
1831/5,样品,Ca 422.673,Ca(ref),未校正,ppm,889090,3
1831/5,样品,Cd 228.802,Cd,0.01063,ppm,388.64,3
1831/5,样品,Cd 214.439,Cd(ref),0.00853,ppm,271.36,3
1831/5,样品,Cd 226.502,Cd(ref),0.00904,ppm,362.7,3
1831/5,样品,Cd 228.802,Cd(ref),0.00945,ppm,353.59,3
1831/5,样品,Cd 326.105,Cd(ref),未校正,ppm,171.17,3
1831/5,样品,Cd 508.582,Cd(ref),0.02381,ppm,49.711,3
1831/5,样品,Co 237.863,Co,0.0397,ppm,491.62,3
1831/5,样品,Co 228.615,Co(ref),0.00123,ppm,61.848,3
1831/5,样品,Co 230.786,Co(ref),0.00204,ppm,41.828,3
1831/5,样品,Co 237.863,Co(ref),0.0357,ppm,447.09,3
1831/5,样品,Cr 267.716,Cr,0.12761,ppm,4661.4,3
1831/5,样品,Cr 205.560,Cr(ref),0.11044,ppm,831.98,3
1831/5,样品,Cr 206.158,Cr(ref),-1.1177,ppm,-2154.9,3
1831/5,样品,Cr 267.716,Cr(ref),0.10826,ppm,4241.8,3
1831/5,样品,Cu 327.395,Cu,167.34,ppm,9273500,3
1831/5,样品,Cu 213.598,Cu(ref),未校正,ppm,1112900,3
1831/5,样品,Cu 324.754,Cu(ref),未校正,ppm,9275700,3
1831/5,样品,Cu 327.395,Cu(ref),未校正,ppm,8439100,3
1831/5,样品,Fe 238.204,Fe,3.189,ppm,91052,3
1831/5,样品,Fe 234.350,Fe(ref),未校正,ppm,39191,3
1831/5,样品,Fe 238.204,Fe(ref),未校正,ppm,82802,3
1831/5,样品,Fe 259.940,Fe(ref),未校正,ppm,42437,3
1831/5,样品,Hg 184.887,Hg,0.01338,ppm,44.665,3
1831/5,样品,Hg 184.887,Hg(ref),0.01071,ppm,40.749,3
1831/5,样品,Hg 194.164,Hg(ref),0.00353,ppm,24.704,3
1831/5,样品,Hg 253.652,Hg(ref),-0.00338,ppm,-4.5144,3
1831/5,样品,K 766.491,K,0.31132,ppm,25864,3
1831/5,样品,K 404.414,K(ref),未校正,ppm,1284,3
1831/5,样品,K 404.721,K(ref),未校正,ppm,18.28,3
1831/5,样品,K 693.876,K(ref),未校正,ppm,38648,3
1831/5,样品,K 766.491,K(ref),未校正,ppm,23543,3
1831/5,样品,K 769.897,K(ref),未校正,ppm,50097,3
1831/5,样品,Mg 279.553,Mg,2.2741,ppm,1996900,3
1831/5,样品,Mg 279.553,Mg(ref),2.1819,ppm,1817300,3
1831/5,样品,Mg 279.800,Mg(ref),2.2668,ppm,7959.2,3
1831/5,样品,Mg 280.270,Mg(ref),2.2461,ppm,440390,3
1831/5,样品,Mg 285.213,Mg(ref),2.8179,ppm,84088,3
1831/5,样品,Mn 257.610,Mn,-0.01849,ppm,3948.3,3
1831/5,样品,Mn 257.610,Mn(ref),未校正,ppm,3593.1,3
1831/5,样品,Mn 259.372,Mn(ref),-0.01353,ppm,2089,3
1831/5,样品,Mn 260.568,Mn(ref),-0.02074,ppm,340.17,3
1831/5,样品,Mo 201.512,Mo,0.00181,ppm,46.962,3
1831/5,样品,Mo 201.512,Mo(ref),-0.00026,ppm,42.763,3
1831/5,样品,Mo 202.032,Mo(ref),未校正,ppm,106.98,3
1831/5,样品,Mo 204.598,Mo(ref),0.01648,ppm,125.61,3
1831/5,样品,Na 589.592,Na,1.5268,ppm,449560,3
1831/5,样品,Na 568.263,Na(ref),未校正,ppm,16608,3
1831/5,样品,Na 568.821,Na(ref),0.73815,ppm,609.92,3
1831/5,样品,Na 588.995,Na(ref),1.3257,ppm,815080,3
1831/5,样品,Na 589.592,Na(ref),1.3876,ppm,409220,3
1831/5,样品,Ni 231.604,Ni,0.01181,ppm,103.26,3
1831/5,样品,Ni 216.555,Ni(ref),0.02158,ppm,208.69,3
1831/5,样品,Ni 221.648,Ni(ref),0.01294,ppm,45.615,3
1831/5,样品,Ni 231.604,Ni(ref),0.01181,ppm,103.26,3
1831/5,样品,Pb 220.353,Pb,0.11664,ppm,291.59,3
1831/5,样品,Pb 220.353,Pb,0.1429,ppm,320.48,3
1831/5,样品,Pb 182.143,Pb(ref),0.39017,ppm,90.973,3
1831/5,样品,Pb 217.000,Pb(ref),1.1526,ppm,734.9,3
1831/5,样品,Pb 220.353,Pb(ref),0.09969,ppm,265.44,3
1831/5,样品,Pb 261.417,Pb(ref),0.202,ppm,217.2,3
1831/5,样品,Pb 283.305,Pb(ref),0.16523,ppm,246.86,3
1831/5,样品,Pb 363.957,Pb(ref),0.10922,mg/L,26.721,3
1831/5,样品,Pb 405.781,Pb(ref),0.14855,ppm,477.18,3
1831/5,样品,Sb 206.834,Sb,0.01154,ppm,41.659,3
1831/5,样品,Sb 206.834,Sb(ref),0.00899,ppm,38.07,3
1831/5,样品,Sb 217.582,Sb(ref),0.01195,ppm,22.9,3
1831/5,样品,Sb 231.146,Sb(ref),0.00715,ppm,17.508,3
1831/5,样品,Sc 255.235,Sc,2.08,比值,3246.86,3
1831/5,样品,Sc 335.372,Sc,2.09,比值,27455.9,3
1831/5,样品,Sc 361.383,Sc,2.18,比值,36652.83,3
1831/5,样品,Se 196.026,Se,0.05289,ppm,41.302,3
1831/5,样品,Se 196.026,Se(ref),0.03772,ppm,37.678,3
1831/5,样品,Se 203.985,Se(ref),0.07803,ppm,42.942,3
1831/5,样品,Sn 189.925,Sn,2.2436,ppm,2922.4,3
1831/5,样品,Sn 189.925,Sn(ref),1.9988,ppm,2659.3,3
1831/5,样品,Sn 235.485,Sn(ref),2.4613,ppm,1182.4,3
1831/5,样品,Sn 283.998,Sn(ref),1.4264,ppm,4300.3,3
1831/5,样品,Sr 407.771,Sr,0.00912,ppm,72544,3
1831/5,样品,Sr 407.771,Sr(ref),0.00797,ppm,66033,3
1831/5,样品,Sr 421.552,Sr(ref),0.00813,ppm,27419,3
1831/5,样品,Sr 460.733,Sr(ref),0.01404,ppm,2263.7,3
1831/5,样品,Ti 336.122,Ti,0.0215,ppm,5033.6,3
1831/5,样品,Ti 334.941,Ti(ref),0.00678,ppm,4728.1,3
1831/5,样品,Ti 336.122,Ti(ref),0.01685,ppm,4580.2,3
1831/5,样品,Ti 337.280,Ti(ref),0.00639,ppm,797.18,3
1831/5,样品,Y 324.228,Y,0.90971,比值,120710,3
1831/5,样品,Y 360.074,Y,0.91003,比值,219150,3
1831/5,样品,Y 371.029,Y,0.91506,比值,148530,3
1831/5,样品,Zn 202.548,Zn,237.89,ppm,4468200,3
1831/5,样品,Zn 202.548,Zn(ref),212.79,ppm,4065500,3
1831/5,样品,Zn 206.200,Zn(ref),408.83,ppm,1280300,3
1831/5,样品,Zr 339.198,Zr,0.01197,ppm,734.03,3
1831/5,样品,Zr 339.198,Zr(ref),0.00659,ppm,667.77,3
1831/5,样品,Zr 343.823,Zr(ref),0.0087,ppm,872.72,3
1831/5,样品,Zr 349.619,Zr(ref),0.01659,ppm,15054,3
1831/6,样品,Al 396.152,Al,0.68543,ppm,54687,3
1831/6,样品,Al 394.401,Al(ref),0.9562,ppm,23581,3
1831/6,样品,Al 396.152,Al(ref),0.55454,mg/L,46606,3
1831/6,样品,As 188.980,As,0.24714,ppm,317.6,3
1831/6,样品,As 188.980,As(ref),0.20424,mg/L,270.56,3
1831/6,样品,As 193.696,As(ref),0.37841,ppm,479.35,3
1831/6,样品,As 197.198,As(ref),0.51221,ppm,164.24,3
1831/6,样品,As 234.984,As(ref),1.1424,ppm,588.58,3
1831/6,样品,B 208.956,B,0.00983,ppm,84.045,3
1831/6,样品,B 208.956,B(ref),0.0057,ppm,71.566,3
1831/6,样品,B 249.678,B(ref),0.12252,ppm,3725.3,3
1831/6,样品,B 249.772,B(ref),1.3004,ppm,69065,3
1831/6,样品,Ba 233.527,Ba,0.0445,ppm,4021.4,3
1831/6,样品,Ba 230.424,Ba(ref),0.01283,ppm,872.38,3
1831/6,样品,Ba 233.527,Ba(ref),0.03674,ppm,3428.1,3
1831/6,样品,Ba 493.408,Ba(ref),0.03793,ppm,83650,3
1831/6,样品,Ba 614.171,Ba(ref),0.04465,ppm,67727,3
1831/6,样品,Ca 396.847,Ca,4.658,ppm,32387000,3
1831/6,样品,Ca 317.933,Ca(ref),未校正,ppm,209260,3
1831/6,样品,Ca 393.366,Ca(ref),未校正,ppm,16444000,3
1831/6,样品,Ca 396.847,Ca(ref),未校正,ppm,27605000,3
1831/6,样品,Ca 422.673,Ca(ref),未校正,ppm,1177200,3
1831/6,样品,Cd 228.802,Cd,0.00689,ppm,269.53,3
1831/6,样品,Cd 214.439,Cd(ref),0.09808,ppm,2964.7,3
1831/6,样品,Cd 226.502,Cd(ref),0.42747,ppm,16110,3
1831/6,样品,Cd 228.802,Cd(ref),0.00555,ppm,228.14,3
1831/6,样品,Cd 326.105,Cd(ref),未校正,ppm,225.58,3
1831/6,样品,Cd 508.582,Cd(ref),0.73372,ppm,3291.1,3
1831/6,样品,Co 237.863,Co,1.6602,ppm,19164,3
1831/6,样品,Co 228.615,Co(ref),1.0965,ppm,20913,3
1831/6,样品,Co 230.786,Co(ref),1.0871,ppm,13825,3
1831/6,样品,Co 237.863,Co(ref),1.397,ppm,16333,3
1831/6,样品,Cr 267.716,Cr,551.24,ppm,18542000,3
1831/6,样品,Cr 205.560,Cr(ref),290.78,ppm,1953600,3
1831/6,样品,Cr 206.158,Cr(ref),367.48,ppm,718310,3
1831/6,样品,Cr 267.716,Cr(ref),441.82,ppm,15802000,3
1831/6,样品,Cu 327.395,Cu,2.0709,ppm,115360,3
1831/6,样品,Cu 213.598,Cu(ref),未校正,ppm,33128,3
1831/6,样品,Cu 324.754,Cu(ref),未校正,ppm,101900,3
1831/6,样品,Cu 327.395,Cu(ref),未校正,ppm,98318,3
1831/6,样品,Fe 238.204,Fe,463.87,ppm,11800000,3
1831/6,样品,Fe 234.350,Fe(ref),未校正,ppm,11699000,3
1831/6,样品,Fe 238.204,Fe(ref),未校正,ppm,10056000,3
1831/6,样品,Fe 259.940,Fe(ref),未校正,ppm,6631800,3
1831/6,样品,Hg 184.887,Hg,0.00879,ppm,37.041,3
1831/6,样品,Hg 184.887,Hg(ref),0.00532,ppm,31.58,3
1831/6,样品,Hg 194.164,Hg(ref),0.00846,ppm,42.129,3
1831/6,样品,Hg 253.652,Hg(ref),-2.3106,ppm,-9285.1,3
1831/6,样品,K 766.491,K,0.54129,ppm,42019,3
1831/6,样品,K 404.414,K(ref),未校正,ppm,121.65,3
1831/6,样品,K 404.721,K(ref),未校正,ppm,1074.9,3
1831/6,样品,K 693.876,K(ref),未校正,ppm,13199,3
1831/6,样品,K 766.491,K(ref),未校正,ppm,35815,3
1831/6,样品,K 769.897,K(ref),未校正,ppm,47276,3
1831/6,样品,Mg 279.553,Mg,0.48406,ppm,458710,3
1831/6,样品,Mg 279.553,Mg(ref),0.42513,ppm,390970,3
1831/6,样品,Mg 279.800,Mg(ref),1.9258,ppm,6787.3,3
1831/6,样品,Mg 280.270,Mg(ref),0.415,ppm,89735,3
1831/6,样品,Mg 285.213,Mg(ref),0.48565,ppm,15599,3
1831/6,样品,Mn 257.610,Mn,20.954,ppm,3808200,3
1831/6,样品,Mn 257.610,Mn(ref),未校正,ppm,3245900,3
1831/6,样品,Mn 259.372,Mn(ref),27.803,ppm,2009600,3
1831/6,样品,Mn 260.568,Mn(ref),22.704,ppm,321290,3
1831/6,样品,Mo 201.512,Mo,0.02168,ppm,91.745,3
1831/6,样品,Mo 201.512,Mo(ref),0.0154,ppm,78.023,3
1831/6,样品,Mo 202.032,Mo(ref),未校正,ppm,834.96,3
1831/6,样品,Mo 204.598,Mo(ref),0.18062,ppm,787.79,3
1831/6,样品,Na 589.592,Na,1.6243,ppm,474780,3
1831/6,样品,Na 568.263,Na(ref),未校正,ppm,36291,3
1831/6,样品,Na 568.821,Na(ref),-0.48951,ppm,113.09,3
1831/6,样品,Na 588.995,Na(ref),1.2953,ppm,799590,3
1831/6,样品,Na 589.592,Na(ref),1.3696,ppm,404690,3
1831/6,样品,Ni 231.604,Ni,8.6726,ppm,40097,3
1831/6,样品,Ni 216.555,Ni(ref),8.6426,ppm,55377,3
1831/6,样品,Ni 221.648,Ni(ref),8.9609,ppm,18030,3
1831/6,样品,Ni 231.604,Ni(ref),8.6726,ppm,40097,3
1831/6,样品,Pb 220.353,Pb,0.46518,ppm,1151.4,3
1831/6,样品,Pb 220.353,Pb,0.18907,ppm,417.17,3
1831/6,样品,Pb 182.143,Pb(ref),5.6551,ppm,918.76,3
1831/6,样品,Pb 217.000,Pb(ref),5.7257,ppm,3602,3
1831/6,样品,Pb 220.353,Pb(ref),0.37337,ppm,981.4,3
1831/6,样品,Pb 261.417,Pb(ref),5.8761,ppm,6377.6,3
1831/6,样品,Pb 283.305,Pb(ref),10.428,ppm,14180,3
1831/6,样品,Pb 363.957,Pb(ref),46.289,mg/L,19511,3
1831/6,样品,Pb 405.781,Pb(ref),0.23529,ppm,773.52,3
1831/6,样品,Sb 206.834,Sb,12.74,ppm,26026,3
1831/6,样品,Sb 206.834,Sb(ref),10.722,ppm,22181,3
1831/6,样品,Sb 217.582,Sb(ref),0.02308,ppm,33.328,3
1831/6,样品,Sb 231.146,Sb(ref),-0.13811,ppm,-126.29,3
